# 2 p100 GPUs, increasing gpu body update proportion
# 50% to 100% of updates on gpu, all runs with 72000 bodies

0.50 7521.927206
0.55 6804.986753
0.60 6045.824816
0.65 5300.641974
0.70 4547.434139
0.75 3768.533883
0.80 3011.274977
0.85 2265.491748
0.90 1529.210873
0.95 1068.284703
1.0  1058.652845
