# 4 k80 gpus, doing 85% of the bodies
# scaling through all big bangs
1288 14.897032
2045 23.917677
3985 49.935003
8086 102.830306
16000 253.491699
32000 1000.246911
64000 3970.542574
72000 5027.186432
